PanelID,Name,Version,Genes,GeneCount,DateOfCheck
1378,Phenylketonuria,1.3,PAH,1,2026-05-04
559,Pigmentary skin disorders,4.21,A2ML1;ABCB6;ABCD4;ADAM10;ADAR;ANAPC1;AP3B1;ARSE;ASIP;BAP1;BLM;BNC2;BRAF;BRCA1;BRCA2;BRIP1;CBL;CDK4;CDKN2A;CIB1;COX7B;DDX3X;DKC1;EDN3;EDNRB;ENPP1;ERCC4;FAM111B;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FGF23;FLNA;GALNT3;GJA1;GJB3;GJB4;GNA11;GNAQ;GNAS;GPNMB;HCCS;HPS1;HRAS;IL31RA;IRF4;KIT;KITLG;KRAS;KRT10;KRT14;KRT5;LMNA;LTV1;LYST;LZTR1;MAD2L2;MAP2K1;MAP2K2;MC1R;MITF;MLH1;MLPH;MSH2;MSH6;MTOR;MYO5A;NDUFB11;NF1;NF2;NOP10;NRAS;OCA2;OFD1;OSMR;PALB2;PAX3;PHF6;PIK3CA;PMS2;PMVK;POFUT1;POGLUT1;PORCN;PPP1CB;PRKAR1A;PSENEN;PTEN;PTPN11;RAB27A;RAD51C;RAF1;RASA2;RECQL4;RIT1;SAMD9;SASH1;SHOC2;SLC24A5;SLC29A3;SLC45A2;SLX4;SMARCAL1;SMARCB1;SNAI2;SOS1;SOS2;SOX10;SOX18;SPRED1;STK11;TERC;TERT;TFE3;TINF2;TMC6;TMC8;TSC1;TSC2;TYR;TYRP1;UBE2T;USB1;USP9X;VDR;WRAP53;XRCC2,134,2026-05-04
483,Pituitary hormone deficiency,4.6,ARNT2;BMP2;BMP4;BRAF;BTK;CDON;CHD7;DCHS2;EIF2S3;FAT2;FGF8;FGFR1;FOXA2;FOXH1;GH1;GHR;GHRH;GHRHR;GHSR;GLI2;GLI3;GNRHR;GPR161;HESX1;HHIP;HID1;HNRNPU;IFT172;IGSF1;KCNQ1;L1CAM;LHX3;LHX4;MAGEL2;NKX2-1;NODAL;OTX2;PAX6;PCSK1;PITX2;PNPLA6;POLR3A;POU1F1;PROKR2;PROP1;PSTPIP1;PTCH1;RAX;RBM28;RNPC3;ROBO1;SHH;SIX3;SLC15A4;SLC20A1;SOX2;SOX3;TBC1D32;TBX19;TCF7L1;TGIF1;TTC26;WDR11;ZIC2;ZSWIM6,65,2026-05-04
311,Pityriasis rubra pilaris,1.3,CARD14,1,2026-05-04
105,Pneumothorax - familial,3.6,ACTA2;ADAMTS2;ALDH18A1;ATP6V0A2;ATP7A;BTNL2;CHST14;COL3A1;COL5A1;EFEMP2;ELN;FBLN5;FBN1;FLCN;FOXE3;HLA-DRB1;HRAS;LOX;LTBP4;MFAP5;MTHFR;MYH11;MYLK;PRKG1;PYCR1;SERPINA1;SLC25A24;SMAD2;SMAD3;TGFB2;TGFB3;TGFBR1;TGFBR2;TSC1;TSC2,35,2026-05-04
1379,POLG-related disorder,1.3,POLG,1,2026-05-04
653,Polycystic liver disease,1.32,ALG8;ALG9;B9D1;CC2D2A;DGUOK;DNAJB11;GANAB;LRP5;PKD1;PKD2;PKHD1;PRKCSH;RPGRIP1L;RTEL1;SEC61B;SEC63;STN1;TERC;TERT;TMEM67,20,2026-05-04
539,Possible mitochondrial disorder - nuclear genes,4.31,AARS2;ABAT;ABCB7;ACAD9;ACADM;ACADS;ACADSB;ACADVL;ACAT1;ACO2;AFG3L2;AGK;AIFM1;ANO10;APOPT1;APTX;ATAD3A;ATP5A1;ATP5B;ATP5C1;ATP5D;ATP5E;ATP5F1;ATP5G1;ATP5G2;ATP5G3;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5L2;ATP5O;ATPAF1;ATPAF2;BCS1L;BOLA3;BTD;C12orf65;C19orf12;C19orf70;C1QBP;C2orf69;CA5A;CARS2;CEP89;CHCHD10;CHKB;CISD2;CLPB;CLPP;COA1;COA3;COA4;COA5;COA6;COA7;COASY;COQ2;COQ4;COQ5;COQ6;COQ7;COQ8A;COQ8B;COQ9;COX10;COX11;COX14;COX15;COX16;COX17;COX18;COX19;COX20;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A1;COX7B;COX7C;COX8A;CPT1A;CPT2;CRLS1;CYC1;CYCS;D2HGDH;DARS;DARS2;DCC;DGUOK;DHTKD1;DLAT;DLD;DNA2;DNAJC19;DNM1L;DNM2;EARS2;ECHS1;ECSIT;ELAC2;ERAL1;ETFA;ETFB;ETFDH;ETHE1;FARS2;FASTKD2;FBXL4;FDX2;FDXR;FH;FLAD1;FOXRED1;FXN;G6PC;GARS;GATB;GATC;GATM;GDAP1;GFER;GFM1;GFM2;GLRX5;GLUD1;GTPBP3;HADH;HADHA;HADHB;HARS2;HCCS;HIBCH;HLCS;HMGCL;HMGCS2;HPDL;HSD17B10;HSPA9;HSPD1;HTRA2;HTT;IARS2;IBA57;IDH3A;IDH3B;IER3IP1;ISCA1;ISCA2;ISCU;KARS;L2HGDH;LARS2;LETM1;LIAS;LIG3;LIPT1;LIPT2;LONP1;LRPPRC;LYRM4;LYRM7;MARS2;MDH2;MECR;MFF;MFN2;MGME1;MICU1;MIPEP;MPC1;MPV17;MRM2;MRPL12;MRPL3;MRPL39;MRPL44;MRPS14;MRPS16;MRPS2;MRPS22;MRPS23;MRPS34;MRPS7;MSTO1;MTFMT;MTO1;MTPAP;NADK2;NARS2;NAXE;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFAF1;NDUFAF2;NDUFAF3;NDUFAF4;NDUFAF5;NDUFAF6;NDUFAF7;NDUFAF8;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;NFS1;NFU1;NNT;NSUN3;NUBPL;OPA1;OPA3;OXA1L;OXCT1;PANK2;PARS2;PC;PDE12;PDHA1;PDHB;PDHX;PDK3;PDP1;PDP2;PDPR;PDSS1;PDSS2;PET100;PET117;PITRM1;PMPCA;PMPCB;PNPLA4;PNPLA8;PNPT1;POLG;POLG2;POLRMT;PPA2;PPOX;PTCD3;PTPMT1;PUS1;PYCR1;QARS;QRSL1;RARS2;RMND1;RNASEH1;ROBO3;RRM2B;RTN4IP1;SACS;SAMHD1;SARS2;SCO1;SCO2;SDHA;SDHAF1;SDHAF2;SDHAF3;SDHAF4;SDHB;SDHC;SDHD;SERAC1;SFXN4;SLC19A2;SLC19A3;SLC22A5;SLC25A1;SLC25A12;SLC25A13;SLC25A19;SLC25A20;SLC25A21;SLC25A22;SLC25A26;SLC25A3;SLC25A32;SLC25A38;SLC25A4;SLC25A40;SLC25A42;SLC25A46;SLC52A2;SLC52A3;SLIRP;SPG7;SQOR;SRRT;SSBP1;STAT2;SUCLA2;SUCLG1;SUCLG2;SURF1;TACO1;TANGO2;TARS2;TAZ;TFAM;TIMM22;TIMM44;TIMM50;TIMM8A;TIMMDC1;TK2;TMEM126A;TMEM126B;TMEM65;TMEM70;TOMM7;TOP3A;TPK1;TRAP1;TRIT1;TRMT10C;TRMT5;TRMU;TRNT1;TSFM;TTC19;TUFM;TWNK;TXN2;TYMP;UQCC1;UQCC2;UQCC3;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;VARS2;VPS13C;WARS2;WFS1;XPNPEP3;YARS2;YME1L1,385,2026-05-04
178,Primary ciliary disorders,1.56,ACVR2B;ADGRV1;AGPAT2;AHI1;AIPL1;ARL13B;ARL6;ARMC4;ATXN10;B9D1;B9D2;BBS1;BBS10;BBS12;BBS2;BBS4;BBS5;BBS7;BBS9;C21orf59;C2orf71;C5orf42;CC2D2A;CCDC103;CCDC114;CCDC151;CCDC28B;CCDC39;CCDC40;CCDC65;CCNO;CDH23;CENPF;CEP164;CEP290;CEP41;CEP55;CFAP221;CFTR;CLRN1;CRB1;CRELD1;CRX;DNAAF1;DNAAF2;DNAAF3;DNAAF4;DNAAF5;DNAH1;DNAH11;DNAH5;DNAH8;DNAH9;DNAI1;DNAI2;DNAL1;DRC1;DYNC2H1;EVC;EVC2;FOXH1;GAS2L2;GAS8;GDF1;GLIS2;GUCY2D;HYDIN;HYLS1;IFT43;IFT80;IMPDH1;INVS;IQCB1;KCNJ13;KIF7;LCA5;LEFTY2;LRAT;LRRC56;LRRC6;LZTFL1;MCIDAS;MKKS;MKS1;MYO7A;NEK1;NEK10;NEK8;NKX2-5;NME8;NODAL;NPHP1;NPHP3;NPHP4;OFD1;PCDH15;PIH1D3;PKD2;PKHD1;RD3;RDH12;RPE65;RPGR;RPGRIP1;RPGRIP1L;RSPH1;RSPH3;RSPH4A;RSPH9;SCNN1A;SCNN1B;SCNN1G;SDCCAG8;SPAG1;SPATA7;SPEF2;TCTN1;TCTN2;TMEM138;TMEM216;TMEM231;TMEM237;TMEM67;TOPORS;TRIM32;TSC1;TSC2;TTC12;TTC21B;TTC8;TULP1;UMOD;USH1C;USH1G;USH2A;VHL;WDPCP;WDR19;WDR35;WFDC2;WHRN;XPNPEP3;ZIC3;ZMYND10;ZNF423,145,2026-05-04
1380,Primary hyperaldosteronism - KCNJ5,1.3,KCNJ5,1,2026-05-04
398,Primary immunodeficiency or monogenic inflammatory bowel disease,8.99,ABI3;ACD;ACP5;ACTB;ADA;ADA2;ADAM17;ADAR;AGR2;AICDA;AIRE;AK2;ALPI;ALPK1;AMFR;ANGPT1;ANKZF1;AP1S3;AP3B1;AP3D1;APOL1;ARHGAP42;ARHGEF1;ARPC1B;ARPC5;ASXL1;ATAD3A;ATG4A;ATM;ATP6AP1;B2M;BACH2;BCL10;BCL11B;BLM;BLNK;BLOC1S6;BRCA1;BRCA2;BRF2;BTK;C17orf62;C1QA;C1QB;C1QC;C1R;C1S;C2;C2orf69;C3;C4A;C4B;C5;C6;C7;C8A;C8B;C8G;C9;CARD10;CARD11;CARD14;CARD8;CARD9;CARMIL2;CASP10;CASP8;CBLB;CCBE1;CD19;CD247;CD27;CD274;CD28;CD3D;CD3E;CD3G;CD4;CD40;CD40LG;CD46;CD48;CD55;CD59;CD70;CD79A;CD79B;CD81;CD8A;CDC42;CDCA7;CEBPE;CFB;CFD;CFH;CFHR1;CFHR2;CFHR3;CFHR4;CFHR5;CFI;CFP;CFTR;CHD7;CHUK;CIB1;CIITA;CLCN7;CLPB;CNBP;COL7A1;COLEC11;COPA;COPG1;CORO1A;CR2;CRACR2A;CREBBP;CSF2;CSF2RA;CSF2RB;CSF3R;CTC1;CTLA4;CTNNBL1;CTPS1;CTSC;CXCR2;CXCR4;CXorf36;CYBA;CYBB;DBR1;DCLRE1B;DCLRE1C;DEF6;DIAPH1;DKC1;DNAJC21;DNASE1L3;DNASE2;DNMT3B;DOCK11;DOCK2;DOCK8;DPP9;DUT;EFL1;ELANE;ELF4;EP300;EPCAM;EPG5;ERBIN;ERCC2;ERCC3;ERCC4;ERCC6L2;EXTL3;EZR;F12;FAAP24;FADD;FANCF;FANCI;FANCM;FAS;FASLG;FAT4;FBF1;FBRS;FCGR1A;FCGR2A;FCGR2B;FCGR3A;FCGR3B;FCGRT;FCHO1;FCN3;FERMT1;FERMT3;FGL2;FGR;FLT3LG;FMNL2;FNIP1;FOXI3;FOXM1;FOXN1;FOXP3;FPR1;FPR2;FPR3;G6PC3;G6PD;GAD1;GATA1;GATA2;GCC2;GFI1;GIMAP5;GIMAP6;GINS1;GNAI2;GTF2H5;GTF3A;GTF3AP5;GUCY2C;HAVCR2;HAX1;HCK;HELLS;HMOX1;HPS1;HPS4;HPS6;HS3ST6;HSPA1L;HTRA2;HYOU1;ICOS;ICOSLG;IFIH1;IFNAR1;IFNAR2;IFNG;IFNGR1;IFNGR2;IGHG2;IGHM;IGKC;IGLL1;IKBKB;IKBKG;IKZF1;IKZF2;IKZF3;IL10;IL10RA;IL10RB;IL12B;IL12RB1;IL12RB2;IL17A;IL17F;IL17RA;IL17RC;IL18;IL18BP;IL1R1;IL1RN;IL21;IL21R;IL22;IL23A;IL23R;IL27RA;IL2RA;IL2RB;IL2RG;IL31RA;IL36RN;IL37;IL6;IL6R;IL6ST;IL7;IL7R;INO80;IPO8;IRAK1;IRAK4;IRF1;IRF2BP2;IRF3;IRF4;IRF7;IRF8;IRF9;ISG15;ITCH;ITGAM;ITGAV;ITGB2;ITK;ITPKB;ITPR3;IVNS1ABP;JAGN1;JAK1;JAK3;KCNA5;KDM6A;KMT2A;KMT2D;KRAS;LACC1;LAMTOR2;LAT;LCK;LCP2;LIG1;LIG4;LPIN2;LRBA;LRRC32;LRRC8A;LSM11;LYN;LYST;LYZ;MAGT1;MALT1;MAN2B2;MAP1LC3B2;MAP3K14;MAPK8;MASP1;MASP2;MBL2;MCM10;MCM4;MCTS1;MECOM;MED13L;MEFV;MICA;MKL1;MOGS;MPEG1;MPI;MPO;MR1;MRE11;MS4A1;MSH6;MSN;MTHFD1;MTPAP;MVK;MYD88;MYO5B;MYOF;MYSM1;NBAS;NBN;NCF1;NCF2;NCF4;NCKAP1L;NCSTN;NFAT5;NFE2L2;NFKB1;NFKB2;NFKBIA;NFKBID;NHEJ1;NHP2;NLRC4;NLRP1;NLRP12;NLRP3;NOD2;NOP10;NOS2;NPC1;NRAS;NSMCE3;NUDCD3;OAS1;ODC1;ORAI1;OSTM1;OTULIN;PARN;PARP1;PAX1;PDCD1;PEPD;PGM3;PI4KA;PIK3CD;PIK3CG;PIK3R1;PLCG2;PLEKHM1;PLG;PMS2;PNP;POLA1;POLD1;POLD2;POLD3;POLE;POLE2;POLR3A;POLR3C;POLR3F;POMP;POU2AF1;PRF1;PRIM1;PRKCD;PRKDC;PSEN1;PSENEN;PSMA3;PSMB10;PSMB4;PSMB8;PSMB9;PSMG2;PSTPIP1;PTCRA;PTEN;PTPN2;PTPN22;PTPRC;QSOX2;RAB27A;RAC2;RAD50;RAG1;RAG2;RANBP2;RAP1B;RASGRP1;RBCK1;RC3H1;RECQL4;REL;RELA;RELB;RELN;RET;REXO2;RFX5;RFXANK;RFXAP;RGS10;RHBDF2;RHOG;RHOH;RIPK1;RMRP;RNASEH2A;RNASEH2B;RNASEH2C;RNF168;RNF31;RNU4ATAC;RNU6ATAC;RNU7-1;RORC;RPSA;RTEL1;SAMD3;SAMD9;SAMD9L;SAMHD1;SART3;SASH3;SBDS;SCGN;SEC61A1;SEMA3E;SENP7;SERPING1;SGPL1;SH2D1A;SH3BP2;SH3KBP1;SIRT1;SKIV2L;SLC13A4;SLC19A1;SLC29A3;SLC30A2;SLC35C1;SLC37A4;SLC39A4;SLC39A7;SLC46A1;SLC7A7;SLC9A3;SLCO2A1;SMARCAL1;SMARCD2;SNORA31;SNX10;SOCS1;SP110;SPI1;SPINK5;SPPL2A;SRP54;SRP72;STAT1;STAT2;STAT3;STAT4;STAT5A;STAT5B;STAT6;STIM1;STK4;STN1;STX11;STXBP2;STXBP3;SYK;TAP1;TAP2;TAPBP;TAZ;TBK1;TBX1;TBX21;TCF3;TCIRG1;TCN2;TERC;TERT;TET2;TFRC;TGFB1;TGFBR1;TGFBR2;THBD;TICAM1;TINF2;TIRAP;TLN1;TLR3;TLR7;TLR8;TMC6;TMC8;TMEFF1;TMEM173;TNFAIP3;TNFRSF11A;TNFRSF13B;TNFRSF13C;TNFRSF1A;TNFRSF4;TNFRSF9;TNFSF11;TNFSF12;TNFSF13;TNFSF9;TNIP1;TOM1;TOP2B;TPP2;TRAC;TRAF3;TRAF3IP2;TREX1;TRIM22;TRNT1;TSPAN14;TTC37;TTC7A;TUBGCP3;TYK2;UBA1;UNC119;UNC13D;UNC93B1;UNG;USB1;USP18;VPS13B;VPS45;WAS;WDR1;WIPF1;WRAP53;XIAP;ZAP70;ZBTB24;ZC3HC1;ZFP36;ZNF34;ZNF341;ZNFX1,588,2026-05-04
65,Primary lymphoedema,4.23,ADAMTS3;ALG8;ALX3;ANGPT2;AQP1;ARAP3;BRAF;CBL;CCBE1;CCDC88A;CDC42;CELSR1;CHD7;DCHS1;EPHB4;ERG;FAT4;FBXL7;FLT4;FOXC2;GATA2;GJA1;GJC2;HGF;HRAS;IKBKG;KIF11;KRAS;LZTR1;MAP2K1;MAP2K2;MDFIC;MET;MPI;NF1;NRAS;NSD1;PIEZO1;PLXNB2;PMM2;PPP1CB;PTPN11;PTPN14;RAF1;RASA1;RIT1;RORC;SHANK3;SHOC2;SOS1;SOS2;SOX18;SPRED1;TIE1;TSC1;TSC2;TTR;UNC45A;VEGFC;ZNHIT3,60,2026-05-04
155,Primary ovarian insufficiency,1.71,AARS2;ATM;BLM;BMP15;BMPR1B;BMPR1B-AS1;BUB1B;C14orf39;CLPP;CYP17A1;CYP19A1;DACH2;DIAPH2;EIF2B2;EIF2B4;EIF2B5;EIF4ENIF1;ERAL1;FANCA;FANCC;FANCG;FANCM;FIGLA;FMR1;FOXL2;FOXO4;FSHB;FSHR;GALT;GDF9;GGPS1;HARS2;HFM1;HSD17B4;HSF2BP;KHDRBS1;LARS2;LMNA;MCM8;MCM9;MSH4;MSH5;NANOS3;NBN;NOBOX;NOG;NR5A1;NUP107;PGRMC1;PMM2;POF1B;POLG;POLR2C;POLR3H;POU5F1;PRDM9;PSMC3IP;RCBTB1;RECQL4;SGO2;SOHLH1;SOHLH2;STAG3;SYCE1;SYCP2L;TP63;TWNK;WRN;YTHDC2;ZSWIM7,70,2026-05-04
566,Primary pigmented nodular adrenocortical disease,1.11,ARMC5;PDE11A;PDE8B;PRKAR1A,4,2026-05-04
506,Progressive cardiac conduction disease,2.15,ACTN2;ANK2;CLCA2;DES;EMD;FLNC;GJA5;GLA;HCN4;KCNK17;LAMP2;LMNA;NKX2-5;POPDC2;PRKAG2;SCN1B;SCN5A;TBX3;TBX5;TNNI3K;TRPM4;TTR,22,2026-05-04
17,Prostate cancer pertinent cancer susceptibility,1.3,BRCA2;MLH1;MSH2;MSH6;PMS2,5,2026-05-04
106,Proteinuric renal disease,5.1,ACTN4;ALG1;ALMS1;AMN;ANKFY1;ANLN;APOE;APOL1;ARHGAP24;ARHGDIA;CD151;CD2AP;CDK20;CLCN5;COL4A1;COL4A3;COL4A4;COL4A5;COQ2;COQ6;COQ7;COQ8B;COQ9;CRB2;CUBN;CYP11B2;DAAM2;DGKE;DHFR;DKC1;DLC1;E2F3;EMP2;FAT1;FN1;GAPVD1;GIF;GLA;GON7;IL1RAP;INF2;ITGA3;ITGB4;ITSN1;ITSN2;KANK1;KANK2;KANK4;KAT2B;KIRREL1;LAGE3;LAMA5;LAMB2;LCAT;LMNA;LMX1B;MAFB;MAGI2;MED28;MEFV;MTR;MTRR;MYH9;MYO1E;NEIL1;NEU1;NLRP3;NOP10;NOS1AP;NPHP4;NPHS1;NPHS2;NUP107;NUP133;NUP160;NUP205;NUP85;NUP93;NXF5;OCRL;OSGEP;PAX2;PDSS2;PLCE1;PMM2;PODXL;PRDM15;PTPRO;RCAN1;SCARB2;SGPL1;SLC19A2;SLC19A3;SMARCAL1;SYNPO;TBC1D8B;TNS2;TP53RK;TPRKB;TRIM8;TRPC6;TTC21B;VIPAS39;VPS33B;WDR73;WT1;XPO5;YRDC;ZMPSTE24,109,2026-05-04
1381,Pseudoxanthoma elasticum,1.4,ABCC6;ENPP1,2,2026-05-04
1382,PTEN Hamartoma Tumour Syndrome,1.5,PTEN,1,2026-05-04
1383,Pulmonary alveolar microlithiasis,1.3,SLC34A2,1,2026-05-04
193,Pulmonary arterial hypertension,4.5,ABCC8;ACVRL1;AQP1;ATP13A3;BMPR1B;BMPR2;CAPNS1;CAV1;CBLN2;EIF2AK4;ENG;FLNA;GDF2;KCNA5;KCNK3;KDR;NFU1;SARS2;SMAD1;SMAD4;SMAD9;SOX17;TBX4,23,2026-05-04
1174,Pulmonary fibrosis familial,1.9,ABCA3;ACD;AP3B1;CSF2RA;CSF2RB;CTC1;DKC1;HCK;HPS1;HPS4;MARS;MUC5B;NAF1;NHP2;NKX2-1;NOP10;PARN;RPA1;RTEL1;SFTPA1;SFTPA2;SFTPB;SFTPC;TERC;TERT;TINF2;ZCCHC8,27,2026-05-04
531,Pyruvate dehydrogenase (PDH) deficiency,1.39,BOLA3;DLAT;DLD;ECHS1;FBXL4;GLRX5;HIBCH;IBA57;ISCA1;ISCA2;LIAS;LIPT1;LIPT2;LONP1;NFU1;PDHA1;PDHB;PDHX;PDP1;PDP2;PDPR;SLC19A2;SLC19A3;SLC25A19;SLC25A26;TPK1,26,2026-05-04
247,Radial dysplasia,1.25,BRCA2;BRIP1;CREBBP;DACT1;ERCC4;ESCO2;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FGF10;FGFR2;FGFR3;FIG4;FLNA;HDAC8;HOXA13;KCNH1;LMBR1;NIPBL;NPM1;PALB2;PITX1;PTEN;PUF60;RAD21;RAD51C;RBM8A;RECQL4;RPL11;RPL15;RPL26;RPL35A;RPL5;RPS10;RPS17;RPS19;RPS24;RPS26;RPS29;RPS7;SALL1;SALL4;SAMD9;SF3B4;SHOX;SLX4;SMC1A;SMC3;TBX3;TBX5;UBE2T;WNT7A;ZIC3,60,2026-05-04
518,Rare anaemia,3.23,ABCB7;ABCG5;ABCG8;ADA2;ADH5;AK1;ALAS2;ALDOA;AMN;ANK1;ATRX;C15orf41;CD59;CDAN1;COX4I2;CPOX;CUBN;CYB5A;CYB5R3;DHFR;DKC1;EPB41;EPB42;FTCD;FUT2;G6PD;GATA1;GCLC;GIF;GLRX5;GPI;GPX1;GSR;GSS;HBA1;HBA2;HBB;HBD;HBE1;HBG1;HBG2;HEATR3;HK1;HSCB;HSPA9;KCNN4;KIF23;KLF1;LARS2;LPIN2;MTR;MTRR;NDUFB11;NHLRC2;NHP2;NT5C3A;PFKM;PGK1;PIEZO1;PKLR;PPOX;PUS1;RHAG;RPL11;RPL15;RPL17;RPL18;RPL26;RPL27;RPL31;RPL35A;RPL5;RPL9;RPS10;RPS17;RPS19;RPS24;RPS26;RPS27;RPS28;RPS29;RPS7;SBDS;SEC23B;SF3B1;SLC11A2;SLC19A1;SLC19A2;SLC25A38;SLC2A1;SLC4A1;SPTA1;SPTB;STEAP3;TCN2;TF;TMPRSS6;TPI1;TRNT1;TSR2;UMPS;VPS4A;XK;YARS2,104,2026-05-04
565,Rare genetic inflammatory skin disorders,4.18,ABCC6;ADA2;ADAMTS2;AGPAT2;AGPS;AIRE;ANTXR2;ATP6V0A2;ATP7A;ATP7B;CARD11;CARD14;CARD9;COL1A1;COL1A2;COL3A1;COL4A3;COL4A4;COL4A5;COL5A1;COL5A2;CSTA;CYBB;DCLRE1C;DOCK8;ECM1;EDA;EFEMP2;EGFR;ELN;FBLN5;FDPS;FECH;FGF23;FLG;FLT4;FMO3;FOXC2;GALNT3;GGCX;GJA1;GJB3;GJB4;GNB1;IKBKG;IL1RN;IL36RN;KIT;KRT1;KRT10;LTV1;LYST;MVD;MVK;NCSTN;NLRP1;NLRP3;NOD2;NSDHL;OSMR;PMVK;PSEN1;PSENEN;PSMB10;RAG1;RAG2;RNU12;SAMHD1;SH3PXD2B;SLC39A4;STAT3;TMEM173;TREX1;XYLT2,74,2026-05-04
150,Rare multisystem ciliopathy disorders,1.182,ACVR2B;ADGRV1;AHI1;AIPL1;ALMS1;ANKS6;ARL13B;ARL6;ARMC4;ARMC9;ATD;ATXN10;B9D1;B9D2;BBIP1;BBS1;BBS10;BBS12;BBS2;BBS4;BBS5;BBS7;BBS9;C21orf2;C21orf59;C2CD3;C2orf71;C5orf42;C8orf37;CC2D2A;CCDC103;CCDC114;CCDC151;CCDC28B;CCDC32;CCDC39;CCDC40;CCDC65;CCNO;CDH23;CENPF;CEP104;CEP120;CEP164;CEP290;CEP41;CEP83;CFAP43;CFAP44;CFAP53;CFC1;CFTR;CLRN1;CRB1;CRB2;CRELD1;CRX;CSPP1;DCDC2;DDX59;DHCR7;DNAAF1;DNAAF2;DNAAF3;DNAAF4;DNAAF5;DNAH1;DNAH11;DNAH5;DNAI1;DNAI2;DNAJB13;DNAL1;DNHD1;DRC1;DYNC2H1;DYNC2LI1;EVC;EVC2;EXOC3L2;EXOC8;FAM149B1;FOXH1;GAS8;GDF1;GLI3;GLIS2;GUCY2D;HNF1B;HYDIN;HYLS1;ICK;IFT122;IFT140;IFT172;IFT27;IFT43;IFT52;IFT74;IFT80;IFT81;IMPDH1;INPP5E;INVS;IQCB1;KCNJ13;KIAA0556;KIAA0586;KIAA0753;KIF14;KIF7;LAMA1;LBR;LCA5;LEFTY2;LRAT;LRRC6;LZTFL1;MAPKBP1;MCIDAS;MKKS;MKS1;MUC1;MYO7A;NEK1;NEK8;NKX2-5;NME8;NODAL;NPHP1;NPHP3;NPHP4;OCRL;OFD1;PCDH15;PDE6D;PIBF1;PKD1;PKD2;PKHD1;PMM2;POC1A;POC1B;PRKCSH;RD3;RDH12;RPE65;RPGR;RPGRIP1;RPGRIP1L;RSPH1;RSPH4A;RSPH9;SBDS;SCLT1;SCNN1A;SCNN1B;SCNN1G;SDCCAG8;SEC63;SPAG1;SPATA7;SUFU;TAPT1;TBC1D32;TCTEX1D2;TCTN1;TCTN2;TCTN3;TMEM107;TMEM138;TMEM216;TMEM218;TMEM231;TMEM237;TMEM67;TOPORS;TRAF3IP1;TRIM32;TSC1;TSC2;TTBK2;TTC21B;TTC26;TTC8;TULP1;TXNDC15;UMOD;USH1C;USH1G;USH2A;VHL;VPS13B;WDPCP;WDR19;WDR34;WDR35;WDR60;WDR63;WHRN;XPNPEP3;ZIC3;ZMYND10;ZNF423;ZSWIM6,205,2026-05-04
